-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-2.800000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
7.000000000000000000e+00 3.637306695894642417e+01 0.000000000000000000e+00
-7.000000000000000000e+00 3.637306695894642417e+01 0.000000000000000000e+00
-2.100000000000000000e+01 3.637306695894642417e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
2.800000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
2.100000000000000000e+01 3.637306695894642417e+01 0.000000000000000000e+00
7.000000000000000000e+00 3.637306695894642417e+01 0.000000000000000000e+00
-7.000000000000000000e+00 3.637306695894642417e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
4.200000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
2.800000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424871130596428159e+01 0.000000000000000000e+00
3.500000000000000000e+01 3.637306695894642417e+01 0.000000000000000000e+00
2.100000000000000000e+01 3.637306695894642417e+01 0.000000000000000000e+00
7.000000000000000000e+00 3.637306695894642417e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-4.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-5.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-4.900000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-2.800000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-4.200000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-4.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-2.800000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
2.800000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424871130596428159e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
4.200000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
2.800000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424871130596428159e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-4.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
3.500000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
2.100000000000000000e+01 1.212435565298214080e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212435565298214080e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
